Date;Time;Flagging;'U12_[V]';'U23_[V]';'U31_[V]';'U12_max_[V]';'U23_max_[V]';'U31_max_[V]';'U12_min_[V]';'U23_min_[V]';'U31_min_[V]';'IL1_[A]';'IL2_[A]';'IL3_[A]';'I_Neutral_[A]';'IL1_max_[A]';'IL2_max_[A]';'IL3_max_[A]';'I_Neutral_max_[A]';'IL1_min_[A]';'IL2_min_[A]';'IL3_min_[A]';'I_Neutral_min_[A]';'Pst_U12';'Pst_U23';'Pst_U31';'Plt_U12';'Plt_U23';'Plt_U31';'Unbalance_-_Voltage_(_Neg./Pos.)_[%]';'Unbalance_-_Current_(_Neg./Pos.)_[%]';'F_[Hz]';'P_total_min_[W]';'P_total_[W]';'P_total_[W]'_abs;'P_total_max_[W]';'S_total_min__[VA]';'S_total_[VA]';'S_total_max_[VA]';'PF_total';'PF_total'_abs;'cos(phi)';'tan(phi)';'QV_total_[Var]';'UL1_[V]';'UL2_[V]';'UL3_[V]';'UL1_max_[V]';'UL2_max_[V]';'UL3_max_[V]';'UL1_min_[V]';'UL2_min_[V]';'UL3_min_[V]';'Pst_UL1';'Pst_UL2';'Pst_UL3'
2021/08/11;18:00:00; ;420,800140;420,488281;420,533905;422,637360;422,270691;421,705872;419,046600;418,596771;419,236908;29,847532;6,716918;17,642014;7,573104;53,800625;20,788429;30,735060;12,362161;14,699411;3,357278;6,061687;1,532918;0,078330;0,097635;0,083458;0,419003;0,432150;0,418355;0,046495;81,685814;50,009548;5069,366699;9899,443359;9899,443359;15668,694336;5944,312500;10548,345703;16192,880859;0,938483;0,938483;0,974210;0,231618;2298,082275;242,937744;242,798935;242,778351;243,807144;243,720123;243,528412;241,818115;241,682571;242,055344;0,081612;0,105950;0,085542
2021/08/11;18:10:00; ;419,997314;419,775269;419,177032;423,411560;423,863770;423,451599;418,135773;417,925140;417,022888;24,164507;8,844522;31,402248;7,496410;36,937675;34,928215;45,385880;14,030310;17,809774;3,250971;19,222092;2,124606;0,156912;0,164776;0,164207; ; ; ;0,117308;56,986515;50,025822;8759,263672;13708,142578;13708,142578;20097,906250;9325,780273;14171,361328;20495,570313;0,967313;0,967313;0,987623;0,158812;2179,945313;242,493713;242,270462;242,092560;244,576752;244,502243;244,540115;241,542709;241,072968;240,937851;0,158466;0,160627;0,168775
2021/08/11;18:20:00; ;418,842194;418,575928;418,414490;420,678558;420,278229;419,612152;414,621643;414,458374;413,795929;30,264257;8,773892;19,776619;6,998241;46,127617;22,952599;32,640690;12,407451;20,970701;3,589093;14,743820;1,289433;0,171202;0,170122;0,175332; ; ; ;0,059683;52,789509;50,005577;9272,018555;12829,883789;12829,883789;17224,259766;9757,846680;13256,023438;17612,324219;0,967853;0,967853;0,987817;0,157542;2024,038330;241,785675;241,631683;241,639816;242,743866;242,634445;242,494827;239,318390;239,163284;239,094650;0,174307;0,169269;0,173922
2021/08/11;18:30:00; ;417,667969;416,992767;417,511841;418,991486;418,624603;418,663849;415,486145;414,930695;416,368164;28,373840;13,180451;16,119812;11,863175;48,984272;35,570526;25,830721;22,120821;19,742033;3,609988;8,225728;3,331696;0,082525;0,091233;0,088939; ; ; ;0,098114;45,820030;49,986397;7721,052734;12256,953125;12256,953125;17794,535156;8251,616211;12703,795898;18165,179688;0,964826;0,964826;0,988035;0,156098;1916,084106;241,168777;240,775146;240,999710;241,871124;241,591370;241,711746;240,076736;239,549057;240,151962;0,086738;0,091502;0,098746
2021/08/11;18:40:00; ;416,096832;415,754852;415,181824;419,267792;418,869171;417,616821;392,371246;392,711304;393,548279;24,229904;15,311556;27,011227;9,568094;39,707832;32,892170;39,457695;23,629734;15,430287;7,314709;8,742061;2,602885;0,730326;0,783832;0,756907; ; ; ;0,129140;35,395664;49,988266;9205,804688;14539,601563;14539,601563;19666,250000;9877,990234;14933,201172;19998,958984;0,973643;0,973643;0,994030;0,109759;1598,040649;240,184326;239,891098;239,902100;241,753601;241,756836;241,522949;227,265839;226,003799;226,429916;0,730385;0,770681;0,791127
2021/08/11;18:50:00; ;416,396027;415,935394;415,174011;418,025757;417,909973;417,111755;415,134857;413,934418;413,331177;33,186901;24,925184;42,718575;7,163431;53,738647;43,495682;67,061340;23,221294;20,643219;11,261415;21,316534;0,997165;0,097548;0,109603;0,106208; ; ; ;0,172237;23,054539;49,980556;12756,659180;22996,234375;22996,234375;34550,167969;13084,231445;23242,021484;34669,292969;0,989425;0,989425;0,999068;0,043207;994,200745;240,397568;240,050217;239,803375;241,275452;241,220840;240,966354;239,694855;239,005508;238,402298;0,100357;0,121056;0,114949
2021/08/11;19:00:00; ;417,381409;417,488007;416,289185;418,624878;418,959320;417,757507;416,065399;416,075714;414,935974;31,461151;14,637501;30,689978;2,210483;49,981197;30,070759;55,702667;11,926582;22,086594;9,803712;15,600872;1,528820;0,094858;0,090314;0,096345; ; ; ;0,184201;38,087456;49,999523;14319,737305;17293,859375;17293,859375;23831,933594;14668,072266;17588,146484;24109,132813;0,983268;0,983268;0,999294;0,037593;650,714355;240,847321;240,947495;240,564774;241,590424;241,658264;241,335556;240,162552;240,222443;240,023270;0,098697;0,088749;0,095522
2021/08/11;19:10:00; ;420,921631;420,667267;419,596436;425,253021;424,468018;424,133453;417,251038;415,956818;415,650726;29,517502;14,181601;31,605427;4,091613;43,980019;24,575527;49,300411;13,678012;21,481102;10,210199;13,611526;2,595343;0,154335;0,153747;0,160528; ; ; ;0,193448;39,561237;50,036430;11620,164063;16927,066406;16927,066406;23345,398438;12039,202148;17277,615234;23587,796875;0,979711;0,979711;0,999228;0,039318;666,157532;242,755051;242,962463;242,430847;245,363968;245,216232;244,870453;240,538864;240,424408;240,056015;0,158402;0,151157;0,159626
2021/08/11;19:20:00; ;420,740387;420,159943;419,855377;421,570374;421,453857;421,311798;419,718323;418,684875;418,285645;29,551641;23,022594;32,552761;5,942617;44,113983;38,327209;57,501923;9,938368;22,434147;12,269212;12,932505;2,022652;0,077024;0,084289;0,087821; ; ; ;0,123981;21,453217;49,993099;11601,529297;19416,167969;19416,167969;26820,609375;12095,724609;19750,599609;27056,281250;0,983067;0,983067;0,999940;0,010984;213,419617;242,819473;242,648926;242,431747;243,337067;243,370728;243,197128;242,220428;241,948761;241,705460;0,079511;0,089221;0,084894
2021/08/11;19:30:00; ;420,771790;420,444000;420,391144;421,706329;421,431030;421,501007;419,095490;419,060760;418,790863;28,739574;16,109550;22,419989;6,392009;41,161175;29,015512;40,928455;26,915365;20,575552;11,514091;12,166638;1,891674;0,108769;0,105945;0,110624; ; ; ;0,056528;33,926018;49,988400;10357,072266;14992,833984;14992,833984;22348,275391;10879,132813;15373,313477;22618,593750;0,975251;0,975251;0,999808;-0,019598;-294,153748;242,830276;242,796875;242,764572;243,490433;243,346222;243,292068;241,839966;242,049194;241,912094;0,111206;0,106781;0,108176
2021/08/11;19:40:00; ;419,885132;420,134460;419,925690;421,021118;421,075348;421,276337;416,468781;417,055786;417,003052;39,092911;22,376957;23,651615;5,271015;55,337360;42,231659;41,463089;16,398827;31,593603;12,266810;14,350199;2,203060;0,161949;0,167609;0,166320; ; ; ;0,036618;33,323391;49,997093;14363,339844;19291,052734;19291,052734;26988,105469;14774,776367;19628,759766;27222,445313;0,982795;0,982795;0,999877;-0,015689;-302,849213;242,386673;242,560669;242,484894;243,128830;243,026108;243,201080;240,423965;240,712189;240,858414;0,165975;0,162140;0,167164
2021/08/11;19:50:00; ;420,475037;420,129761;419,776703;421,195709;420,982666;420,871460;419,258240;418,750336;418,452515;37,894539;26,384649;31,984324;4,470345;51,519333;44,267513;58,088154;21,345667;24,992170;19,186447;21,478750;2,552259;0,097475;0,093034;0,097112; ; ; ;0,096665;17,522869;49,979816;15937,218750;22497,429688;22497,429688;30356,992188;16328,520508;22771,345703;30515,822266;0,987971;0,987971;0,999980;0,006387;143,733871;242,667709;242,657928;242,358231;243,188416;243,146515;242,949539;241,939590;241,919662;241,468750;0,101084;0,098005;0,100552
2021/08/11;20:00:00; ;419,925171;419,724518;419,828430;420,939453;420,751831;420,606781;414,229584;417,312988;414,197968;35,712326;27,230871;25,314476;3,913819;56,448711;45,495590;50,760788;13,893796;22,993156;14,004704;15,451730;2,553802;0,212968;0,099011;0,232210;0,324974;0,347983;0,336815;0,028506;22,216049;49,983089;15501,246094;20085,818359;20085,818359;30634,019531;15861,620117;20374,027344;30802,785156;0,985854;0,985854;0,999936;-0,011325;-227,589691;242,486694;242,244034;242,431656;243,076508;242,905823;242,826355;238,428452;240,214584;240,615662;0,277535;0,125805;0,130716
2021/08/11;20:10:00; ;420,716705;420,256409;420,080231;422,110016;421,311035;421,249481;417,885071;417,216705;418,450897;31,265425;32,186172;32,352730;3,900028;52,036217;40,970455;52,032436;14,354392;21,744392;23,870209;15,262894;2,151109;0,165142;0,135568;0,090282; ; ; ;0,091463;9,016488;50,001408;16339,633789;22111,816406;22111,816406;30816,451172;16654,964844;22355,150391;30980,824219;0,989115;0,989115;0,999991;0,004289;94,883514;242,760788;242,729065;242,581604;243,441711;243,388947;243,260834;241,598816;240,413269;241,843094;0,110958;0,181916;0,094428
2021/08/11;20:20:00; ;420,298798;419,934906;419,375549;421,210449;421,359894;420,964264;419,100006;418,855774;417,713104;33,705208;31,628422;36,660233;6,859127;53,342701;47,134857;58,487591;16,450237;24,861185;24,784771;16,544094;2,318332;0,092937;0,096972;0,098445; ; ; ;0,129055;15,638598;49,992496;17447,521484;23609,671875;23609,671875;33786,828125;17822,660156;23868,664063;33938,148438;0,989149;0,989149;0,998632;0,052360;1236,730103;242,529190;242,457230;242,252029;243,100311;242,983200;243,009277;241,918335;241,833832;241,334457;0,094162;0,095905;0,123166
2021/08/11;20:30:00; ;420,733765;419,942474;419,504761;421,526093;421,144562;420,752136;419,279724;418,703094;418,182709;31,368433;30,948847;28,748152;3,334977;49,954269;45,435913;43,727703;10,701529;22,640007;25,780592;15,691801;2,136355;0,116661;0,102264;0,102829; ; ; ;0,173310;12,697986;50,004185;15421,805664;20699,441406;20699,441406;26039,441406;15762,151367;21011,765625;26283,751953;0,985136;0,985136;0,999890;0,014825;307,039917;242,739319;242,558548;242,270798;243,116577;243,104721;242,859161;242,015747;241,713333;241,328369;0,127068;0,099897;0,120751
2021/08/11;20:40:00; ;420,061890;419,191620;418,801544;421,275116;420,346039;420,096466;418,773804;418,032318;416,975281;29,265471;30,026043;24,601851;3,172352;41,966087;45,772552;41,958229;13,444555;24,912777;26,552080;16,608364;1,874066;0,083093;0,095423;0,091341; ; ; ;0,180075;12,526825;50,004704;15982,187500;19171,806641;19171,806641;26099,332031;16282,390625;19481,058594;26334,105469;0,984125;0,984125;0,999848;0,017431;334,425812;242,271729;242,339142;241,729980;243,025162;242,883865;242,615707;241,586838;241,655014;240,739227;0,084631;0,099805;0,098640
2021/08/11;20:50:00; ;419,638489;418,646271;417,435822;420,739166;419,444183;418,450653;416,692535;415,077057;415,418854;31,907211;31,425894;32,423103;3,755428;45,408741;44,585140;53,487083;13,249832;24,471605;24,622248;24,120411;2,216614;0,191581;0,161866;0,148455; ; ; ;0,306473;13,777884;49,996826;18108,927734;21972,001953;21972,001953;28473,443359;18384,158203;22259,115234;28705,925781;0,987101;0,987101;0,999536;0,030466;669,703308;241,936356;242,072388;240,985153;242,540009;242,501221;241,603928;240,567032;239,879623;239,390717;0,160519;0,194169;0,135074
2021/08/11;21:00:00; ;420,471130;419,692505;418,818878;422,004700;421,310883;420,394165;417,967560;417,412445;416,049561;30,289034;27,514183;24,260790;3,313146;42,474560;41,748871;39,623230;13,761698;23,692566;17,250235;16,646015;1,807894;0,079253;0,081977;0,084325; ; ; ;0,230079;16,037987;50,013180;13906,781250;18614,109375;18614,109375;24079,535156;14290,611328;18903,783203;24275,468750;0,984676;0,984676;0,999996;-0,002861;-53,289890;242,600784;242,522934;241,752975;243,554718;243,373840;242,615417;241,098892;241,333038;240,098846;0,082660;0,085422;0,086422
2021/08/11;21:10:00; ;420,921478;419,874725;420,125275;421,864410;421,016876;421,236176;419,845306;417,781158;418,405975;35,866730;31,280115;20,771631;5,446651;53,549988;52,019688;36,750725;14,577760;28,500484;18,373877;14,189346;2,513591;0,101023;0,093776;0,099004; ; ; ;0,152583;22,885653;49,976418;14421,680664;19715,968750;19715,968750;30624,849609;14770,916016;20011,666016;30840,884766;0,985224;0,985224;0,997486;0,071036;1401,348022;243,015305;242,628662;242,351349;243,546753;243,159271;242,995590;242,414658;241,612198;241,513779;0,101514;0,098730;0,107622
2021/08/11;21:20:00; ;420,854309;420,183685;419,786072;421,896790;421,395447;420,779205;419,045410;418,475677;418,009369;35,850143;27,880547;22,887358;3,971325;46,964607;37,235241;41,876915;9,998605;26,788450;17,233889;14,084920;2,745767;0,094927;0,085639;0,090850; ; ; ;0,149797;20,813509;49,997437;14549,101563;19743,562500;19743,562500;25248,730469;14859,055664;20027,560547;25442,140625;0,985820;0,985820;0,996785;0,080379;1587,888428;242,776260;242,815811;242,347153;243,320862;243,391754;243,058899;241,748566;241,900681;241,363831;0,102863;0,088941;0,098731
2021/08/11;21:30:00; ;420,522095;419,965210;419,518402;421,627563;421,245850;421,099670;419,261871;418,704651;418,250641;31,147369;24,626526;19,839855;4,180909;46,335529;35,955265;29,556219;13,910976;22,738638;17,201622;14,422778;2,138595;0,070856;0,070374;0,067168; ; ; ;0,139835;23,539764;50,000000;12734,836914;16900,742188;16900,742188;21347,787109;13073,044922;17198,048828;21719,189453;0,982713;0,982713;0,997961;0,063964;1081,877075;242,622681;242,661667;242,182053;243,353989;243,306534;243,135544;241,777847;241,999481;241,312195;0,072701;0,071965;0,071607
2021/08/11;21:40:00; ;421,393005;421,039642;420,600861;422,648895;421,964020;422,046631;420,285614;419,952301;419,163025;29,855629;25,087357;19,366686;3,135131;54,775169;50,503609;44,874496;13,093781;20,779423;16,294796;14,300587;1,483237;0,072180;0,074525;0,075455; ; ; ;0,110216;19,492785;49,999229;12304,889648;16485,843750;16485,843750;25271,650391;12686,749023;16782,744141;25461,373047;0,982309;0,982309;0,999725;0,023444;386,830353;243,169220;243,189606;242,855576;243,963043;243,708191;243,562073;242,555145;242,477478;241,940674;0,077644;0,079489;0,075828
2021/08/11;21:50:00; ;419,672363;419,445587;418,631805;423,247925;422,629913;422,098999;418,045837;417,231842;416,791626;26,207388;22,594343;19,921865;2,830371;38,986877;43,576519;41,431583;12,409114;21,289566;15,324131;14,305837;2,032163;0,145145;0,149474;0,145330; ; ; ;0,152309;18,772154;50,015171;12457,861328;15309,744141;15309,744141;21816,121094;12796,514648;15619,628906;22076,794922;0,980161;0,980161;0,999200;0,040015;613,220154;242,184540;242,211853;241,768112;244,156494;244,234192;243,628342;241,287842;241,096436;240,591110;0,144889;0,147108;0,149223
2021/08/11;22:00:00; ;418,973816;418,631317;417,701538;420,429169;420,502747;419,795715;417,591187;416,760376;415,827728;30,078482;23,077175;21,040306;4,943479;48,201359;42,963303;33,074459;8,446406;25,681595;16,386343;13,371497;2,294581;0,100929;0,109405;0,096865;0,136220;0,111555;0,128487;0,184128;19,352509;50,024784;13038,646484;16891,109375;16891,109375;20999,890625;13376,835938;17169,146484;21238,312500;0,983806;0,983806;0,998922;0,046480;785,756836;241,781479;241,782516;241,190552;242,741104;242,657288;242,387344;240,831284;240,941666;240,056351;0,099594;0,112830;0,099346
2021/08/11;22:10:00; ;412,208588;411,396698;411,034790;418,527039;417,687225;416,924072;410,293732;409,463959;408,576141;32,881367;22,797319;24,049932;3,228227;51,415043;37,156414;41,105400;11,452888;26,323477;16,065922;18,938133;2,102552;0,146316;0,152208;0,150411; ; ; ;0,171281;23,184814;49,956181;14206,957031;17882,990234;17882,990234;22645,849609;14462,624023;18177,332031;22952,843750;0,983807;0,983807;0,996153;0,087968;1574,237915;237,812958;237,801193;237,207352;241,361633;241,446457;240,707657;236,588562;236,754379;235,874802;0,147257;0,149360;0,152993
2021/08/11;22:20:00; ;412,398895;412,014862;411,339996;413,529968;412,889801;412,243317;411,076324;410,776062;410,026794;29,923950;17,806988;22,400923;4,108148;48,527546;35,485737;33,379417;11,736285;23,320555;15,258172;18,875519;2,073664;0,095647;0,098829;0,107452; ; ; ;0,153056;31,376467;50,008450;13494,041016;15631,925781;15631,925781;23336,630859;13755,962891;15884,296875;23541,150391;0,984112;0,984112;0,999143;0,041419;648,009583;237,916473;238,045807;237,502487;238,463959;238,574677;237,965469;237,252563;237,298920;236,789856;0,101929;0,096552;0,107511
2021/08/11;22:30:00; ;412,492554;411,927856;411,299591;415,793610;414,996033;414,149170;387,214203;387,532776;388,562622;28,334551;17,230053;20,891125;3,967615;42,417084;26,329453;32,974594;17,386930;22,805841;12,623315;12,560541;1,925587;0,753085;0,797557;0,773893; ; ; ;0,170660;31,912821;50,015217;12076,898438;14733,925781;14733,925781;19404,843750;12381,546875;15000,046875;19615,351563;0,982259;0,982259;0,998743;0,050196;740,286133;237,996262;237,926224;237,523407;239,842972;239,829819;239,162170;224,322205;223,198563;223,146698;0,747584;0,791689;0,806612
2021/08/11;22:40:00; ;413,324249;412,622925;412,028137;414,551270;414,095642;413,607361;411,562775;411,216827;410,524445;27,685034;17,460257;18,025705;4,394280;47,081654;27,072676;36,399178;14,501081;21,849943;12,160656;11,763428;2,015105;0,101398;0,091090;0,108424; ; ; ;0,183898;28,215065;50,003983;10638,682617;13824,650391;13824,650391;20330,785156;10988,748047;14102,435547;20501,750000;0,980302;0,980302;0,999981;0,006180;85,525085;238,420761;238,474014;237,852951;239,227295;239,180283;238,807968;237,287811;237,625916;236,926331;0,114062;0,092005;0,099954
2021/08/11;22:50:00; ;414,131653;413,835480;413,324402;415,064941;415,123840;414,186737;412,822632;412,391449;411,672119;32,918892;15,073976;13,503304;2,791392;50,752110;26,345552;24,060173;11,736815;24,855610;12,430680;10,421498;1,447198;0,098719;0,105127;0,109450; ; ; ;0,116257;43,190731;50,012272;10650,790039;13516,985352;13516,985352;17744,431641;10976,176758;13757,064453;17907,710938;0,982549;0,982549;0,999993;0,003691;49,941959;238,971100;239,090088;238,600174;239,552765;239,756409;239,200150;238,260559;238,209061;237,587463;0,102588;0,105987;0,110870
2021/08/11;23:00:00; ;414,647644;414,416077;413,879669;415,640961;415,369720;414,916962;412,935516;412,500519;412,475281;25,185230;16,115665;12,445803;2,502350;37,294739;29,966228;17,386791;10,913199;21,094250;13,818983;10,501268;1,251403;0,092643;0,086092;0,090783; ; ; ;0,111716;36,622314;50,021503;10249,732422;11762,441406;11762,441406;14436,427734;10576,318359;12049,492188;14666,519531;0,976177;0,976177;0,999300;0,037441;441,023346;239,257126;239,387314;238,970627;239,837326;239,940292;239,561783;238,308640;238,311295;238,094284;0,097367;0,087175;0,090625
2021/08/11;23:10:00; ;413,458435;412,996979;412,700409;414,401489;414,107880;413,730316;411,372650;411,595032;411,001465;24,412863;15,789472;13,820825;2,363394;39,869125;31,426863;30,110920;10,880595;21,164568;13,708174;11,132139;1,275495;0,076268;0,080613;0,082936; ; ; ;0,109178;37,412472;49,947178;10111,033203;11661,482422;11661,482422;15654,916992;10448,640625;11950,814453;16122,030273;0,975790;0,975790;0,999542;0,030270;353,510162;238,515335;238,636307;238,276581;239,072449;239,231766;238,885345;237,320908;237,723557;237,440933;0,083864;0,077222;0,085509
2021/08/11;23:20:00; ;414,064911;413,873505;413,559204;414,980835;414,776001;414,455231;412,976868;412,525360;412,326660;23,772490;15,979096;11,522285;3,032620;35,855759;24,253181;20,764261;12,837669;21,393297;13,883941;11,042168;1,403657;0,072412;0,077816;0,083622; ; ; ;0,073186;35,676071;50,009647;10243,313477;11124,443359;11124,443359;14468,652344;10538,850586;11411,679688;14768,208984;0,974830;0,974830;0,998365;0,057248;637,745117;238,886200;239,118835;238,775757;239,363953;239,640091;239,330734;238,253830;238,399963;237,989746;0,081089;0,073456;0,087196
2021/08/11;23:30:00; ;415,496185;415,136108;414,544922;417,184570;416,612183;416,446960;413,248749;412,823425;412,300476;25,855434;13,324116;13,795666;3,438418;41,156033;21,226715;24,266945;8,962508;18,847170;12,125390;10,729472;1,265315;0,127837;0,129959;0,135492; ; ; ;0,135870;36,136250;50,020756;10060,142578;11770,865234;11770,865234;16153,096680;10327,164063;12013,020508;16365,474609;0,979842;0,979842;0,999817;0,019110;225,194687;239,714111;239,884521;239,306183;240,783936;240,791840;240,277847;238,320572;238,649994;238,044922;0,130298;0,126381;0,138801
2021/08/11;23:40:00; ;416,875671;416,134338;416,088318;417,881866;417,106934;416,908295;415,572876;415,205231;414,622101;19,818623;14,397297;12,730022;4,165660;40,369236;22,967854;23,637232;10,738351;14,748687;12,391096;10,752122;1,249875;0,099585;0,090327;0,102574; ; ; ;0,124165;26,131836;50,020550;8469,453125;10409,232422;10409,232422;13587,022461;8960,743164;10753,608398;13826,044922;0,967976;0,967976;0,992438;-0,123686;-1289,104004;240,625397;240,500427;240,042374;241,159271;241,104767;240,523529;239,684204;239,894394;239,375198;0,110549;0,089584;0,093518
2021/08/11;23:50:00; ;417,330383;416,459229;417,082489;418,051605;417,203461;417,943237;415,202820;415,486389;415,162201;16,455904;13,587687;11,274874;1,662899;30,537403;22,049114;12,057407;10,627598;13,609921;12,477473;10,789762;1,164580;0,098951;0,081689;0,101695; ; ; ;0,124311;29,711767;50,043633;8412,163086;8962,857422;8962,857422;10897,914063;8844,715820;9316,020508;11154,287109;0,962091;0,962091;0,995916;-0,090661;-813,796936;241,048340;240,568893;240,575500;241,556870;241,013046;241,055176;239,688354;239,735260;239,824554;0,113742;0,083576;0,087048
2021/08/12;00:00:00; ;413,908722;413,080261;413,676941;418,150543;417,535461;418,118286;411,521332;410,773651;411,255341;18,475868;14,978650;12,977107;1,478821;29,132294;24,474089;17,524744;10,635626;17,066435;12,860907;10,888847;1,000524;0,139514;0,139453;0,147651;0,324089;0,342622;0,333308;0,119745;31,955173;50,049667;8894,617188;9924,817383;9924,817383;12018,616211;9188,896484;10187,656250;12242,553711;0,974200;0,974200;0,999840;0,017876;177,661438;239,028809;238,592422;238,678818;241,532166;241,139984;241,210602;237,665329;237,172791;237,332993;0,145798;0,138901;0,143342
2021/08/12;00:10:00; ;411,530975;410,691223;411,435486;412,845825;411,564545;412,236572;410,280365;409,567047;410,160553;22,814272;14,059573;10,706231;2,556686;38,429653;28,449574;16,995745;12,152673;17,032143;11,879437;10,104112;1,142223;0,083507;0,076038;0,090409; ; ; ;0,129370;40,188007;49,986362;8551,760742;10111,366211;10111,366211;12996,634766;8837,222656;10365,669922;13295,455078;0,975467;0,975467;0,999149;0,041274;417,930695;237,646423;237,282806;237,324219;238,173492;237,904541;237,821289;236,914520;236,544739;236,687302;0,094428;0,076070;0,080532
2021/08/12;00:20:00; ;412,317505;411,444641;411,874146;413,154999;412,455139;412,734344;411,049805;410,077362;410,454041;20,088064;12,988358;10,614622;2,744960;31,901348;22,528326;20,039841;11,563766;15,961614;12,047906;10,189704;1,142037;0,115515;0,123553;0,112287; ; ; ;0,123213;37,819252;50,012272;8470,867188;9249,430664;9249,430664;11672,333008;8754,621094;9527,515625;11925,539063;0,970812;0,970812;0,998814;0,048738;451,477173;237,971634;237,815445;237,609009;238,418167;238,384125;238,157410;237,269943;237,033569;236,898361;0,113443;0,119378;0,117929
